userId,bookIndex,score
69858,384,1
67811,1857,2
31681,896,5
45281,248,1
24396,1598,5
8469,397,5
57025,1398,5
41767,1283,5
2029,195,1
74322,1636,4
51723,1321,1
46530,1963,4
39185,2245,3
39987,2263,4
29956,704,4
19626,894,1
65721,349,1
61150,1148,2
40441,882,5
62253,1031,4
37624,642,2
36057,560,2
44155,288,1
20858,1996,4
24780,1905,2
38715,724,3
11981,2153,1
43442,549,5
51389,512,5
44886,414,2
2242,264,5
31784,1875,3
55539,1923,3
59220,824,2
13744,1498,4
74216,1665,3
8445,1522,3
71046,2060,1
19489,911,3
52517,976,3
51520,778,3
73537,824,4
17710,2013,2
56414,1907,1
19712,935,3
63079,2062,1
48792,1192,1
50228,653,2
47524,734,1
73566,1805,3
24940,1062,3
3013,1450,5
11180,2110,5
56481,292,1
50872,1084,2
41125,1138,4
36598,1007,2
44679,1069,1
48809,1065,1
13476,1043,3
63125,1433,5
2296,2145,5
65315,430,5
26209,735,4
21100,693,1
41189,1515,3
10586,1006,2
1545,500,4
35723,1706,2
13560,452,1
66261,945,5
56382,1569,3
3249,1562,1
40082,731,2
56143,174,1
37362,944,1
61587,1225,3
34573,2022,5
36832,1069,1
21589,823,4
71276,1280,5
77284,1197,5
1164,1719,2
35842,1743,3
32895,2220,4
23499,1708,5
17697,560,1
14325,564,3
67174,1467,2
1286,1770,5
45388,2244,2
36624,2100,5
65716,1502,2
5577,1716,5
17952,1667,4
31217,1068,5
35305,1545,3
18894,1069,1
48488,883,4
7688,359,1
76910,1698,5
49152,1084,2
46978,674,2
56916,1556,4
78783,764,4
36349,1079,5
57053,387,2
1889,877,3
78474,1300,5
63843,906,3
58134,719,1
69601,784,3
55875,1825,1
74084,2283,5
30696,345,5
22674,2146,5
10345,1182,2
22356,56,2
46574,202,1
22592,167,3
73597,532,2
34231,426,1
71137,553,5
65926,186,1
57881,712,4
20884,1797,3
20550,311,4
63240,88,2
74669,8,5
63200,2117,2
32024,250,3
65392,1684,5
7265,31,5
77126,793,1
8178,294,5
27592,1305,2
14756,1974,2
65151,730,2
30576,864,5
48630,2309,2
5729,1716,5
69215,531,3
2866,2172,1
77673,2074,3
34462,642,1
37257,2100,5
73375,2298,5
41270,954,1
6207,1993,5
11033,2227,4
687,1195,1
39808,2217,2
62660,1553,4
78091,161,3
1085,381,2
4581,381,4
20387,759,3
21330,1775,3
76251,500,1
36056,1839,5
5348,821,1
48848,1896,2
38103,1127,3
3391,169,4
25759,870,3
17712,1216,1
67244,43,4
71789,1995,3
23879,2261,3
6572,1460,2
69943,507,5
44769,1200,1
12179,124,2
28089,2101,4
12040,1277,5
61709,1708,5
57747,2311,5
32225,1129,5
61323,359,1
15691,1935,2
70585,515,3
52330,2175,4
49335,982,2
20392,1812,1
69744,1798,4
44484,1946,1
2611,1885,5
78855,1312,1
72686,2222,3
61795,1051,5
5039,1728,2
45492,133,5
41985,2171,2
32589,457,3
3526,1100,2
1374,857,1
8248,580,2
15386,1684,4
27247,2132,5
32241,1816,2
5961,1882,2
66190,1856,5
22635,1427,2
34043,199,3
20676,408,3
9849,489,5
3141,681,3
53062,2289,4
78791,1573,5
72482,2071,5
2111,1443,1
65485,2096,3
27982,2184,1
26966,961,1
8347,1318,5
23498,1187,5
74120,521,2
67369,1506,1
38728,200,2
58740,1961,1
15360,205,1
68927,1462,3
41258,189,4
25784,2222,4
57222,1601,3
20690,762,4
34140,318,2
59169,2043,3
69881,616,1
43502,412,4
13712,1898,3
52044,2076,2
20756,294,1
38302,1332,2
72439,340,1
7913,2053,1
67319,1480,1
28759,787,1
67072,1502,3
50203,2130,4
65780,896,1
22018,541,5
26067,1589,3
78116,2175,3
19755,1141,3
63749,371,1
38150,1478,2
73178,1083,1
67943,1535,5
61621,167,3
9827,686,5
60433,226,1
48801,120,2
31170,1549,5
2954,2100,4
56262,1005,5
62236,1869,5
73736,2122,2
79281,2147,1
18808,755,1
47373,1468,1
22208,888,3
8089,1821,1
49737,140,2
74839,366,1
41143,886,2
7329,1621,5
5163,440,4
655,803,5
19556,327,4
55729,1654,3
34127,1930,2
11752,2257,1
44265,830,5
54668,519,3
1700,1342,3
69233,633,3
33162,1422,1
41139,556,2
58551,1745,5
61792,1011,4
45326,2024,2
49605,920,2
1857,419,5
57876,1723,2
9661,1986,1
37511,892,3
31892,2202,1
31755,1182,4
9689,361,2
38096,1880,4
8440,673,1
62330,1506,4
44856,2069,3
59821,470,2
72233,273,1
2974,1173,4
66675,192,1
41072,589,1
5627,351,3
11750,19,5
30079,1888,4
51476,670,2
70443,368,2
44822,833,3
68374,127,1
28986,2255,3
32650,1105,1
54018,1733,4
18926,865,2
78442,656,4
45621,2224,1
26265,1100,2
32548,1256,3
23033,1588,1
28472,409,1
9886,2138,3
51207,366,3
43964,1116,3
230,827,5
64269,2137,5
63456,637,1
75124,185,5
78652,1737,4
77849,1645,2
63355,530,2
3555,1839,2
6917,1652,3
77503,39,4
42071,354,5
54083,1364,1
31437,1589,2
36890,255,2
50936,1254,4
28475,1020,3
24348,456,5
67725,1001,2
46126,1831,5
51672,525,3
68461,730,3
54389,218,5
20300,1905,5
69416,563,1
25800,157,2
15006,116,1
74999,972,5
77026,1037,5
63484,2244,3
67953,548,4
46076,1759,3
42779,1098,5
76893,568,2
4189,1257,1
49461,1667,4
28623,2083,4
19817,336,5
6640,1292,3
76101,2015,5
51897,570,1
53241,1549,2
4036,263,5
21479,806,1
1729,1550,1
15914,245,2
4222,609,3
23806,49,2
46531,2250,3
26889,1757,3
56153,44,3
11197,1557,1
18963,579,5
2939,913,2
65481,1658,2
45953,1527,4
56595,2293,5
647,340,5
808,2026,3
38808,2015,4
63408,811,3
16829,432,2
54663,71,1
13136,724,2
2871,46,3
27241,2222,1
10264,266,4
66843,1413,5
38265,887,3
41146,1212,2
22484,1313,2
25246,1918,5
36344,268,2
19377,483,2
47917,1958,2
33712,929,3
77883,2249,5
32499,1388,3
22190,728,3
28101,1649,3
52391,1713,3
74497,1397,4
60641,1316,2
35979,1564,3
76838,1039,4
4486,1461,2
67245,1365,1
31499,267,3
6245,199,2
1464,1666,4
33434,1342,4
40257,1631,5
60003,1306,2
641,707,5
59720,1638,1
4532,1410,4
16408,734,2
34696,95,2
52932,553,2
44944,1722,4
61795,2136,4
62153,1014,1
68751,1896,2
4716,1701,5
55106,1341,5
23376,2038,1
35325,1406,3
44538,972,5
20855,101,2
72232,1329,5
3831,1874,3
29956,440,3
15302,1106,4
72711,343,2
17759,1784,3
57390,395,5
4846,1625,1
22985,696,1
50376,86,3
52830,1720,2
27355,763,5
58351,1008,5
31490,2128,3
38975,2042,3
73684,1407,4
26339,629,3
4003,890,2
75429,1071,4
20633,883,3
12780,907,1
56423,986,5
309,553,5
71134,486,3
78070,297,5
32688,1684,5
41491,1609,3
2593,1467,1
58032,529,3
59159,631,5
46811,846,3
31438,2215,1
51955,2101,2
49614,1724,4
46330,132,2
64622,633,1
72273,1200,1
77320,2114,4
50138,34,3
13945,853,1
47597,321,2
68575,746,5
25451,2238,1
20895,362,1
27819,1348,4
76039,83,1
6013,2213,1
48342,1193,1
10826,1438,1
62274,1874,1
42700,1299,5
12911,1499,5
1569,371,1
40493,1665,5
70718,1024,3
74436,2165,4
24097,1355,4
77798,1641,5
17433,35,1
38741,974,3
6323,945,1
76573,680,1
32988,2121,3
33465,1615,4
36918,981,2
61119,583,3
51872,380,5
48916,757,4
66763,1978,4
54194,1541,2
47486,2091,2
10131,1371,3
2512,933,2
63440,1141,5
22814,914,4
64658,1867,2
54477,1061,5
25434,1556,1
65122,1544,5
63081,2045,2
43465,1277,5
1736,2289,5
17335,2034,5
46668,1785,1
74590,1271,1
650,2297,2
13522,190,1
42568,795,4
54446,2188,3
63499,2313,2
15206,2232,1
52875,1896,3
67231,1980,4
29003,1869,2
54969,810,1
9081,679,1
74238,1556,5
42336,1196,2
23515,673,4
40236,521,5
45655,1843,3
41449,2286,5
52700,503,5
17302,1924,1
65646,1031,2
40258,1285,4
47206,1077,5
10220,649,3
39834,1617,4
55207,1709,4
45465,1039,1
29995,1434,1
52823,1854,1
63940,724,1
13337,816,3
47838,2221,1
25439,534,3
31744,1929,3
7613,2214,2
56057,1493,5
14884,1438,1
44818,893,2
63717,2066,5
43195,1336,3
10870,2008,2
36037,694,1
17405,1020,4
19429,1388,1
21506,2176,3
55800,1888,4
26570,893,3
57953,1854,1
25422,1815,5
51887,1682,1
45561,2056,4
32084,2076,1
4648,172,2
6398,2228,3
17190,1432,3
57138,157,5
57746,1167,5
51848,803,4
60319,659,1
10349,2297,1
27335,1878,2
10842,96,5
1628,33,1
17323,265,3
25959,1341,4
48136,1993,3
24991,1725,5
36656,728,3
66432,534,4
24805,1941,1
16884,1958,4
51644,2013,5
44115,822,2
37625,2285,3
620,182,1
34203,410,2
28246,1148,4
57688,1493,4
42557,837,4
11682,1154,3
70477,188,4
5871,1460,5
73523,1196,1
40382,1321,3
79240,175,5
32628,98,3
76049,1155,1
55265,427,3
11415,2163,1
68395,326,1
22492,1401,2
58935,1169,2
32427,189,5
49631,1086,3
57063,475,2
18934,1955,1
49914,382,5
16549,246,4
5669,1005,2
40851,1900,5
35166,135,4
79921,1228,4
57969,372,4
47916,669,5
66373,1157,4
73776,1713,1
51996,27,3
55113,1169,2
32463,1358,4
10871,2212,2
23249,1585,2
6907,733,3
44071,534,2
17440,1181,2
52748,798,1
29791,1336,5
19469,1115,5
19704,917,5
13713,51,2
48259,582,1
16266,684,1
40871,1974,1
65581,2039,5
17529,667,5
60011,1582,1
18700,1010,2
57602,500,5
52761,1413,3
50341,1401,5
54643,2250,4
53990,835,5
30631,486,4
2751,97,1
5166,35,5
45221,511,5
35540,327,4
71282,1879,2
3128,1686,3
34597,88,5
12341,1397,5
56324,1420,1
57099,1733,4
28782,1672,5
57975,1595,4
44676,1206,5
15144,1711,4
70751,1313,3
21559,893,2
22516,793,2
30591,990,2
16805,2018,3
77991,2225,1
11116,1537,2
1284,725,2
46561,1663,3
55400,1551,3
78288,1831,2
66616,1553,4
23233,285,1
23089,986,3
5075,2288,4
61802,1913,2
45549,1128,2
25318,1017,5
62831,2272,1
36215,2278,4
15029,2280,3
53697,1249,2
63224,1568,4
34288,474,3
4203,1932,5
30926,1492,5
12722,333,2
16228,2160,2
13898,1571,5
41857,1697,4
13399,2067,3
40773,1548,1
66667,1225,2
56047,273,4
49151,327,3
69710,519,1
70761,981,1
11370,107,5
6725,1548,3
4539,1275,4
19241,118,4
4129,479,5
14559,905,4
53860,1166,1
36217,829,1
60166,1450,1
22622,596,2
33498,1990,3
44487,1181,3
47599,1807,5
31512,481,5
79399,253,4
21803,788,1
25322,694,4
5069,266,1
50809,1292,2
19936,1717,1
72468,555,4
24715,1446,4
101,1713,2
50413,54,2
53775,991,3
5904,1814,2
29798,1424,2
4200,1666,2
68031,1412,2
76476,1704,3
51397,1458,3
44027,2200,5
50779,74,4
58775,411,4
23645,1768,5
3015,2024,4
20563,1864,4
32535,1693,4
28570,2043,3
16139,1638,2
5365,997,4
17965,978,5
40663,1000,3
13771,1059,4
36137,1643,1
30307,435,5
30098,1157,4
53466,2161,4
78193,1446,1
69602,2108,1
75092,960,4
58297,195,4
73591,745,4
36187,1324,4
41246,1245,1
68429,1541,4
54147,784,3
9671,831,3
78454,1710,5
37999,1759,1
19327,1328,3
72915,1355,1
62752,2195,2
65186,655,5
2221,1132,3
41774,1806,2
27574,2248,5
53143,1219,3
40011,1938,2
61657,556,5
48525,428,5
15313,1760,3
54756,1787,1
74371,1378,2
56431,445,3
49534,1553,3
3340,2275,1
73172,1117,3
43460,344,1
77427,1383,1
61711,688,2
78177,1798,5
77334,226,5
42066,1384,1
14752,219,4
1520,2021,5
74239,2257,3
12299,1720,2
33130,554,4
55805,352,3
51538,801,5
18754,1024,1
57815,1133,4
19034,32,1
31898,1596,4
48110,1716,2
73409,696,3
50388,773,4
21200,1949,5
5417,944,5
17515,191,1
74054,1866,4
29211,1329,3
79428,1802,2
60842,677,1
26666,281,4
34563,25,1
33080,1627,1
47352,1629,4
79723,1039,3
16776,2001,5
70855,1308,3
38283,2131,4
71630,1356,3
19920,936,4
32416,610,2
42713,1516,5
28535,1809,3
45201,2206,2
34157,1909,2
53977,1936,4
36591,251,3
41739,2258,4
32531,2294,1
16611,2018,3
10975,103,4
65075,2190,4
23331,1648,1
70086,1994,2
56914,529,4
74533,1902,2
8438,136,1
54109,1984,2
33299,1126,2
15570,2109,2
71571,1577,2
49643,660,5
10263,1446,1
16759,671,1
42390,261,1
53035,992,1
24536,602,4
48858,337,3
11869,1355,4
36403,778,4
68182,1264,4
26044,2220,3
76946,1328,5
13109,1202,2
21255,269,2
64576,892,2
32701,1556,2
24392,461,4
15945,1942,5
19623,746,5
71346,691,4
4827,1385,3
56133,1092,1
79224,1122,3
19382,244,3
36417,1258,4
25332,912,4
32847,1002,5
24823,232,5
77485,1178,3
70405,2249,3
78481,1474,3
54460,808,1
15166,1268,5
41193,1275,2
44054,181,3
72432,2039,5
8534,264,4
7991,1598,4
11199,809,5
11049,1979,5
46939,1454,3
14467,1698,3
4809,194,3
65819,1988,3
42134,1583,1
74087,1475,3
51195,836,5
56952,8,1
33973,151,5
65994,2244,5
73303,1458,1
24574,521,2
48377,808,4
50953,1613,2
37507,269,4
11617,1784,5
36764,286,5
68540,573,1
23472,878,2
19710,1045,5
32918,2060,3
6182,66,2
7589,2314,2
46568,271,1
30651,1880,2
29578,1717,4
16684,1077,5
30646,1250,5
66326,538,3
17200,900,4
41968,1359,2
57533,1008,5
16933,265,5
40941,2029,2
20385,1440,5
36197,2304,1
78932,1859,2
53031,1184,2
72299,131,1
79615,2008,4
33773,498,3
66286,1513,2
73311,233,2
28800,1496,3
73493,1202,4
7468,1949,5
39097,863,2
3771,561,3
43911,2094,5
32223,884,5
48620,1378,1
71937,294,1
12968,349,4
12725,861,2
49020,321,2
23809,1985,2
16369,2125,3
60427,596,1
26491,1306,5
16727,1856,2
66413,682,3
22759,1425,3
74435,1854,5
21036,500,2
67870,1804,5
41752,1896,5
33886,2146,4
68943,47,5
32921,1461,3
21058,1740,4
61080,1020,2
71421,1309,1
36458,1402,2
71892,1749,1
59819,2306,1
42502,460,5
57920,161,3
71560,498,4
25771,862,1
52880,104,3
14265,1959,1
33742,1358,1
36092,758,5
54392,1090,4
66603,888,1
54724,1048,1
39463,1542,5
47643,962,1
62439,927,1
51078,2123,5
64992,2212,3
63407,928,2
17998,228,2
43671,1386,4
15857,258,1
25476,1417,3
50811,1307,4
14627,1103,3
56301,598,2
4081,144,3
74979,994,2
43640,2023,3
65964,1761,5
22237,90,1
37869,1978,3
65387,1351,3
37867,2219,4
4298,728,1
7430,242,5
40246,1336,3
30565,1514,2
9867,1736,1
66679,470,5
29540,916,2
26485,664,5
49788,56,1
70684,261,1
69670,2318,5
13479,976,5
18719,1229,4
28775,1657,1
30005,1539,2
41117,507,5
10345,1859,1
42366,1578,1
52002,2162,3
34985,1926,4
13057,2031,2
18024,133,3
15969,1300,5
42974,43,2
3742,409,5
56778,1870,5
53680,682,2
78592,1184,3
71472,1320,5
57517,113,2
28649,1764,3
4779,794,3
55108,1278,3
50474,1000,3
58216,2262,5
25333,44,4
71681,1405,3
10874,2181,4
55142,1036,4
71199,1042,3
59258,1742,1
47995,1501,1
8673,617,3
24983,1152,2
66881,1527,3
7686,1066,3
79316,2136,5
44454,1470,5
13319,322,5
3081,1510,4
17342,830,4
20059,625,4
75585,1401,2
75069,1706,1
2632,1776,4
47960,1212,4
45875,254,3
20445,1238,3
30802,879,1
20992,593,4
22491,1033,1
46728,38,1
50655,1648,2
32124,1019,3
13089,2157,2
72616,1629,2
70144,1799,4
29508,54,5
22238,651,5
66646,834,5
60121,629,2
35983,637,1
24131,2236,5
21204,388,3
53259,1401,1
67960,1628,2
77148,2172,3
52726,2176,3
5897,433,4
1534,230,5
43509,2251,2
47388,2253,1
11440,1919,2
72413,1072,2
75233,83,4
71360,2240,5
62553,1674,3
24997,1258,3
22008,764,4
28052,81,3
70565,864,5
54065,2254,1
79965,693,3
52366,1790,1
55417,299,3
23666,1450,4
53346,1782,1
11886,2008,1
46972,2135,4
70670,1909,1
76804,2156,1
73403,462,5
10756,125,2
3204,2249,1
43871,633,1
78605,693,5
57225,2158,4
14872,657,3
79762,1412,4
9390,1717,4
70981,970,5
74614,1244,4
26350,1434,1
5910,56,2
52022,2229,3
55912,1030,1
59308,842,2
64726,1309,5
73550,2001,1
11449,1357,1
63589,1585,4
27459,571,4
4354,672,1
73849,1833,2
19178,541,2
76192,1613,3
53307,1990,2
75819,516,1
18901,999,3
2071,2242,5
49973,612,2
21278,7,4
65703,2244,3
68160,1217,4
66242,1295,2
6385,1083,2
24367,2057,2
26090,1461,2
48513,243,4
1347,1411,4
33865,677,2
45665,899,2
21021,1674,4
7864,617,3
73654,1830,2
58332,19,5
12183,1593,5
49628,1415,1
32283,428,1
69971,688,2
938,417,3
58940,1583,5
66754,1682,4
7467,939,1
69909,956,4
7292,1702,5
14714,486,5
5848,993,1
21821,112,4
78477,1271,3
73260,1178,5
37714,554,1
1510,2286,3
37978,1498,3
8719,1054,5
28762,2185,4
79329,1536,1
39333,2221,1
68277,2212,3
78718,717,4
45981,385,2
41731,1083,5
71367,674,4
38756,2276,5
21418,407,3
72253,1034,3
13232,1113,3
12324,2296,4
78464,1999,2
45283,880,5
5479,1766,3
21936,973,2
49035,2197,5
42911,1093,5
7479,1349,2
5940,1301,1
61377,135,2
27046,246,4
25778,860,4
69734,1207,2
15882,1575,2
6912,1100,3
64444,1883,4
13950,1365,3
35918,441,1
15884,818,3
33283,1817,1
14103,711,2
13057,1772,5
38640,1081,1
56355,884,4
18136,1972,3
18890,1416,2
12932,571,1
31802,567,3
5736,409,2
10089,765,4
47200,1652,2
35801,83,2
48814,1483,1
26897,427,4
70593,1480,5
46114,1532,5
62410,337,1
67529,1582,2
58261,109,2
33696,837,3
65714,510,1
63196,861,5
62615,1186,1
57540,190,1
65378,1893,4
57713,1081,4
57221,1486,1
63906,668,3
68669,2319,1
77196,1901,5
55468,548,1
63556,2089,4
35449,1121,5
47548,187,2
33185,2180,1
37816,670,1
61295,2130,5
61063,1583,2
76157,313,4
44347,372,3
34386,1925,4
78941,622,4
9003,2324,4
36723,1931,2
47610,1855,5
45682,2201,2
60888,1684,2
35688,2322,2
28904,1687,1
46162,1723,2
19070,2217,1
70430,1108,2
39617,204,2
13619,1360,1
62807,2198,3
17299,1238,4
27004,111,2
48597,787,5
6190,1893,3
22328,869,2
70561,6,4
44032,1351,5
45317,480,5
49295,2164,1
22602,1190,4
22773,570,2
25615,2078,4
32332,848,2
49450,1517,4
47498,318,3
21252,693,4
43110,1406,5
21680,1216,3
54959,2304,3
15064,2140,5
44718,1207,5
31265,871,5
72348,1311,3
42389,734,1
21586,1686,4
71167,1362,1
16302,87,5
9904,1488,1
76231,502,2
11921,2148,2
78690,346,3
35993,321,1
56602,1242,1
65865,911,2
55449,1237,5
13572,1311,2
11944,40,3
11529,81,3
19090,1287,1
26862,1854,5
33382,1199,4
72169,1305,1
36505,1392,1
43027,727,3
71020,217,1
9476,1321,2
73651,1014,1
37633,1969,3
78622,1020,5
3909,207,4
75388,369,1
64996,2280,3
60807,2011,2
10313,1404,2
3838,1815,5
22922,196,1
17091,286,4
33993,992,1
75867,582,3
55924,1412,1
35164,1293,2
54535,889,3
25324,2047,1
16393,434,2
9484,55,1
44872,1678,3
28568,1918,1
52581,585,2
43554,1456,5
24327,2080,2
72544,1032,2
40028,1557,5
11412,1347,2
58488,171,2
12335,1800,4
25316,1902,4
42162,490,1
38922,686,5
53360,2118,5
44477,1141,3
38541,1092,5
22967,74,2
6758,637,4
47594,371,1
50084,1581,2
14204,1948,1
69627,134,4
56357,1069,1
59875,2040,4
38623,945,3
39085,2142,1
44381,66,3
21246,1006,4
44596,1174,4
79562,884,2
41729,727,3
62025,1642,5
7153,1217,4
4198,1305,5
14965,1504,5
57570,1459,3
51509,1634,4
3751,1915,2
64507,51,4
10399,265,4
56901,1915,5
46617,1358,4
79605,398,2
69827,1429,3
25619,744,5
29721,743,4
57228,2122,4
46789,298,4
1568,2242,2
43316,1403,3
77215,1647,3
18379,671,3
38752,710,2
9402,2094,3
60676,1813,5
5389,247,3
25885,1977,1
37042,336,5
78016,770,4
3262,1629,2
1602,2,1
30523,348,4
67708,528,5
59289,1716,4
41352,221,5
49311,697,5
16243,1096,3
45672,1170,4
45375,1485,1
11710,285,5
16972,776,2
66044,200,4
3215,2311,3
9369,1110,1
19645,1674,4
18106,445,1
33100,1130,2
70771,1948,5
17569,1624,5
4081,1100,3
13341,391,2
24143,1977,5
22537,1941,4
53619,1699,4
42014,2166,3
71987,1173,4
15958,491,4
33419,1758,2
8612,1642,5
56620,1836,1
32899,209,4
49079,1562,4
62509,1137,3
27694,843,4
31904,1778,1
67233,1372,1
43408,316,5
55085,838,5
59485,1938,5
61498,1874,5
52574,305,2
39652,1982,1
9291,2042,4
49554,1778,2
30167,4,5
73840,1565,4
75785,1585,2
27772,2096,1
73550,504,3
76849,1182,4
78854,1109,5
58189,980,2
55373,997,1
67159,1640,5
52423,990,4
15296,1956,3
2758,1220,4
17743,60,5
41501,1287,4
25971,419,2
34993,1090,4
13485,367,3
53450,1515,5
9135,976,5
55100,219,4
76445,575,5
13645,1273,3
58822,1390,1
43833,1927,2
34587,1138,4
402,1497,4
14809,883,5
63238,342,2
45675,2147,1
58637,735,2
31641,2156,5
43015,1309,3
38210,1506,1
22701,1790,2
18428,2005,4
12514,2107,2
68875,2016,1
15375,412,4
64491,1132,1
343,2233,2
11301,339,5
48578,688,1
40022,212,2
6632,1300,2
47313,1692,5
36919,1784,2
31218,1795,4
78033,2196,2
32784,118,3
15561,1768,2
59716,1860,1
34462,733,3
63010,2048,5
72071,1411,5
17997,824,1
44456,111,3
72643,849,4
864,364,3
23646,793,2
63613,1668,5
68499,90,1
14097,1151,1
33990,977,3
18626,366,1
21752,2066,5
10119,32,1
44101,318,5
64381,567,2
42980,1832,2
48960,342,5
72113,1406,4
71409,883,2
8823,179,3
51067,1980,4
72792,1150,2
69733,838,3
820,572,2
39535,2069,1
51832,1865,1
22776,521,5
56174,1467,3
63430,1213,1
28457,2273,4
10358,2148,2
4262,321,1
4173,332,1
72127,513,4
356,913,5
53524,1439,3
4627,2024,5
49268,72,4
29659,1633,3
28526,1453,4
50239,884,4
4501,638,4
79194,1793,3
42323,1494,5
68119,218,1
65670,694,4
29566,2067,5
70579,57,2
9190,2265,2
60413,1739,1
29217,2075,2
65547,446,4
40293,883,5
45389,142,5
33284,549,1
70851,2251,4
45411,799,5
30962,122,1
49623,1041,1
1896,1775,3
27754,31,1
55248,557,2
62801,279,3
31193,1272,3
32344,1894,1
75634,421,2
78736,1350,3
15734,629,4
27292,1982,3
25163,1750,1
2602,2041,5
54670,1692,2
22119,1900,2
55864,1845,5
41101,2036,3
71369,1985,4
55215,1806,2
63593,1763,3
63806,627,4
37978,416,2
5937,1410,3
1582,369,1
44756,2212,1
3235,100,4
76279,1678,5
62016,1224,1
12286,1608,1
53755,748,5
33620,1055,4
51148,535,2
9658,1960,3
10875,1940,4
24756,1880,4
35399,1676,3
73111,1999,3
7552,1662,2
67494,835,2
5552,183,4
60657,2066,2
69822,2075,1
6935,1877,2
26404,910,1
64693,671,4
48249,681,3
23408,1496,2
34964,20,5
67370,514,1
50013,753,4
33347,1445,2
16801,2271,4
79123,1707,5
76631,995,2
63505,507,3
44208,1686,3
44281,1980,2
61336,978,5
22881,546,2
13040,1370,1
39213,2163,5
63795,235,3
69460,1799,5
13166,284,5
7093,2140,5
28128,650,2
71037,472,4
4890,1728,4
70134,532,5
53471,636,1
15977,1452,1
52446,1682,3
43172,786,1
73141,1191,3
15066,2135,3
31505,377,1
13922,1154,1
40300,1041,2
75594,1947,5
17097,1001,5
68733,2194,4
20380,349,2
48815,812,2
5784,1224,1
14388,284,3
38289,37,1
4184,58,5
68004,1632,3
61679,865,3
77771,1332,3
33790,269,2
30412,1024,2
17594,1721,4
67256,2093,4
36116,1464,5
40196,181,3
43235,303,5
16789,2313,3
51338,412,5
32906,1562,5
56239,1907,5
60579,1247,2
35743,1849,3
47130,687,1
41102,1460,1
55261,779,1
5374,1953,2
3763,319,3
49110,1299,1
73373,2270,5
4110,1991,1
68715,905,5
13859,274,4
77632,1482,1
20194,169,2
9742,1224,3
75689,1740,1
76046,1913,4
12494,1893,1
21288,2003,3
29303,1875,4
540,1465,1
37143,551,2
44992,796,3
32929,809,5
5332,2028,5
4967,1105,5
37158,1938,1
16654,540,1
71042,312,5
14417,1010,3
46474,2158,5
64973,203,3
48529,1255,1
61769,1190,2
49035,339,3
39996,2211,5
21839,1632,1
4433,2106,5
42380,1544,5
31340,92,1
17013,891,4
75751,1838,1
64973,1138,2
8076,2127,3
32243,1614,2
76688,1530,5
5514,381,3
25362,1661,2
4710,2300,3
46399,1281,5
27314,1164,3
20213,1356,3
63950,2081,2
8764,374,3
35645,297,2
51478,2238,3
74522,221,5
67254,1784,4
4173,2198,4
19506,996,4
77019,794,5
71728,1337,4
48786,845,3
71634,648,3
1158,1495,4
12508,368,3
68096,1483,2
65175,1675,4
58953,690,4
18061,703,3
39600,898,1
17620,1000,4
39280,519,5
40212,462,3
15667,68,2
65673,1345,4
42808,1214,1
75871,1568,2
65280,1425,2
63404,1334,5
18080,1896,4
43149,597,1
69652,1710,4
30816,1653,1
42563,606,5
65396,961,4
48357,1891,3
5581,1022,4
3052,1934,1
39667,980,5
55915,1787,2
38290,1924,3
43956,491,1
15922,1656,3
29093,92,4
61116,2052,2
75569,786,2
13863,1470,4
61891,2268,4
20799,1180,4
31763,652,4
13614,5,4
27580,1045,4
31628,2129,4
20027,1324,2
58851,415,5
18430,1699,1
18537,1098,3
38114,2275,3
58700,2090,4
3919,798,5
72994,416,4
9094,1215,5
26883,325,3
70293,102,5
75514,2000,3
21200,1560,3
24911,1002,5
76708,1501,3
74719,279,4
27042,1834,5
77145,2215,4
77833,343,4
59988,1280,2
49713,1201,5
45573,1776,5
48040,505,4
40547,2314,2
56695,392,1
69805,1288,4
59128,511,5
57794,2247,1
31704,306,4
57752,2140,5
31805,2072,3
19623,634,4
73524,1941,2
56903,2261,4
31021,1181,3
65895,1214,5
75394,1433,3
48984,1462,3
26197,527,2
27251,399,1
20611,1342,5
62071,955,2
1118,402,4
11883,692,5
71096,1288,1
27722,745,5
67617,2327,3
63544,892,4
53716,1587,1
1978,344,3
51767,1486,2
35613,1233,2
49101,904,2
5504,1035,4
77002,505,1
37464,1575,4
75854,870,3
6647,5,3
54353,605,5
41763,2086,5
57737,2030,1
30334,2111,5
30056,1987,2
60165,717,4
29781,1483,5
73281,1640,1
4800,255,2
70380,2037,3
76655,1655,4
41988,1944,2
18166,992,3
59406,2084,5
38149,1161,3
72274,865,1
38682,734,4
46308,522,1
55513,244,2
25187,765,5
52636,698,3
29100,1996,5
32666,1515,3
11599,384,2
55114,1243,5
18555,1294,2
41698,943,1
59495,890,1
19985,1021,3
72865,1306,1
25174,315,3
3888,1228,5
24340,539,2
66794,352,5
42053,904,5
74218,1292,3
27572,2063,5
11991,637,2
26670,1848,2
10435,600,1
55607,1525,5
27524,1177,1
39794,491,1
38624,1934,3
42146,1075,5
79227,1864,3
25810,894,5
66317,269,3
63587,1997,4
26329,1328,2
54245,221,5
50020,1046,4
16142,1281,3
42414,399,2
52641,1626,4
28799,1975,4
69990,1606,3
52074,1701,5
24731,318,1
36325,1264,2
8104,1840,1
16650,2205,4
72001,306,2
77237,99,4
77708,100,5
57229,386,5
61924,198,3
3390,1104,2
46462,2320,3
12997,1901,4
23919,1035,5
11706,307,5
